n_active,exact,first_order,second_order,choices
5,24.9690529925,37.08900180250001,21.127294752500006,11:3 13:18 17:26 23:34 29:8
5,25.509950652500002,36.29159460250001,21.512074452500016,11:3 13:18 17:26 23:34 29:30
5,26.1269155925,35.54215164250001,21.972921432500005,11:3 13:18 17:26 23:34 29:31
5,26.819947812499997,34.84067292250001,22.509835692499994,11:3 13:18 17:26 23:34 29:32
4,31.8008114925,30.13282844250001,31.990839652500004,11:3 13:18 17:26 23:34 29:29
5,41.3930188425,30.202408192500013,41.68617944250001,11:3 13:18 17:26 23:35 29:28
5,55.350644062499995,33.42236675250001,55.81480430250002,11:3 13:18 17:26 23:35 29:27
5,58.826492662499994,34.41812990250001,59.32729568250002,11:3 13:18 17:26 23:35 29:4
5,58.826492662499994,64.23462166500002,64.50729302250002,11:3 13:18 17:26 23:35 29:3
5,22.6779270425,35.64016035250001,20.3191804025,11:3 13:18 17:26 23:35 29:8
5,23.0871385025,34.88506035250001,20.626356702500008,11:3 13:18 17:26 23:35 29:30
5,23.572417242500002,34.177924592500005,21.0096002825,11:3 13:18 17:26 23:35 29:31
5,24.1337632625,33.51875307250001,21.468911142499994,11:3 13:18 17:26 23:35 29:32
4,31.1626903425,29.33269739250001,31.284851302500016,11:3 13:18 17:26 23:35 29:29
5,41.9557581525,30.547319962500012,41.99539163250002,11:3 13:18 17:26 23:36 29:28
5,56.486506972499996,34.181889082500014,56.538627052500004,11:3 13:18 17:26 23:36 29:27
5,60.08516777250001,35.26649735250001,60.139963552500014,11:3 13:18 17:26 23:36 29:4
5,60.08516777250001,61.958602395000014,62.195574172499995,11:3 13:18 17:26 23:36 29:3
5,20.6607936725,34.66226700250001,20.219049672500006,11:3 13:18 17:26 23:36 29:8
5,20.8856444525,33.96639708250001,20.417581212500007,11:3 13:18 17:26 23:36 29:30
5,21.1865625125,33.31849140250001,20.6921800325,11:3 13:18 17:26 23:36 29:31
5,21.5635478525,32.71854996250001,21.0428461325,11:3 13:18 17:26 23:36 29:32
4,31.152306052500002,29.26299860250001,31.179452932500006,11:3 13:18 17:26 23:36 29:29
4,42.3057519525,30.870970042500012,42.272949112500015,11:3 13:18 17:26 23:23 29:28
4,57.00025037250002,34.62399932250001,56.93464469250001,11:3 13:18 17:26 23:23 29:27
4,60.63400037250002,35.73399191250001,60.56136551250001,11:3 13:18 17:26 23:23 29:4
4,60.63400037250002,61.53341503500001,61.7242942125,11:3 13:18 17:26 23:23 29:3
4,20.3395647725,34.60797276250001,20.4114186125,11:3 13:18 17:26 23:23 29:8
4,20.511741072500005,33.92902572250001,20.578908792500002,11:3 13:18 17:26 23:23 29:30
4,20.759984652500005,33.29804292250001,20.822466252499996,11:3 13:18 17:26 23:23 29:31
4,21.084295512500002,32.71502436250001,21.142090992499995,11:3 13:18 17:26 23:23 29:32
3,31.3385502525,29.46818852250001,31.338550252500003,11:3 13:18 17:26 23:23 29:29
4,41.81986913250001,32.319367132500005,41.75193497249999,11:3 13:18 17:17 23:22 29:28
4,56.608791952500006,36.13168949250001,56.4729236325,11:3 13:18 17:17 23:22 29:27
4,60.2627757525,37.25438774250001,60.1123501125,11:3 13:18 17:17 23:22 29:4
4,60.2627757525,62.60699515500002,58.773327232499994,11:3 13:18 17:17 23:22 29:3
4,19.416551052499997,35.86719669250001,20.166837132499992,11:3 13:18 17:17 23:22 29:8
4,19.488115632499998,35.19672009250001,20.270851392499996,11:3 13:18 17:17 23:22 29:30
4,19.6357474925,34.57420773250001,20.450932932499992,11:3 13:18 17:17 23:22 29:31
4,19.8594466325,33.99965961250001,20.707081752499988,11:3 13:18 17:17 23:22 29:32
3,30.758243032499998,30.857292532500008,30.758243032499994,11:3 13:18 17:17 23:22 29:29
4,42.391221532500005,32.93140349250001,42.2779979325,11:3 13:18 17:17 23:21 29:28
4,57.34389395250001,36.86218601250001,57.117446752500015,11:3 13:18 17:17 23:21 29:27
4,61.032966952500004,38.010268582500004,60.78225755250001,11:3 13:18 17:17 23:21 29:4
4,61.032966952500004,62.470194075000016,58.550552752499996,11:3 13:18 17:17 23:21 29:3
4,19.411484952499997,36.10128873250001,20.6430077525,11:3 13:18 17:17 23:21 29:8
4,19.430375052499997,35.44773501250001,20.715980652500004,11:3 13:18 17:17 23:21 29:30
4,19.525332432499997,34.84214553250001,20.8650208325,11:3 13:18 17:17 23:21 29:31
4,19.696357092499998,34.28452029250001,21.090128292499998,11:3 13:18 17:17 23:21 29:32
3,31.165845832499997,31.350868732500007,31.1658458325,11:3 13:18 17:17 23:21 29:29
4,43.04666777250001,33.64348601250001,42.88815473250001,11:3 13:18 17:17 23:20 29:28
4,58.16308979250002,37.69272869250001,57.84606371250002,11:3 13:18 17:17 23:20 29:27
4,61.88725199250001,38.866195582500005,61.536258832500025,11:3 13:18 17:17 23:20 29:4
4,61.88725199250001,62.433439155000016,58.41187211250002,11:3 13:18 17:17 23:20 29:3
4,19.5197943725,36.43542693250001,21.217390692500004,11:3 13:18 17:17 23:20 29:8
4,19.486009992499998,35.798796092500005,21.259322232500008,11:3 13:18 17:17 23:20 29:30
4,19.5282928925,35.21012949250001,21.377321052500005,11:3 13:18 17:17 23:20 29:31
4,19.6466430725,34.66942713250001,21.5713871525,11:3 13:18 17:17 23:20 29:32
3,31.65754247250001,31.94449109250001,31.65754247250001,11:3 13:18 17:17 23:20 29:29
4,59.66104860250002,36.38001053250001,52.37612846500001,11:3 13:18 17:17 23:18 29:28
4,83.48547090250001,40.78463369250001,67.68941792499999,11:3 13:18 17:17 23:18 29:27
4,89.31347319250001,42.03425354250001,71.45576600499999,11:3 13:18 17:17 23:18 29:4
4,89.31347319250001,62.92345135500002,65.653333525,11:3 13:18 17:17 23:18 29:3
4,80.67716295250001,38.03811849250001,30.682753724999987,11:3 13:18 17:17 23:18 29:8
4,78.72831999250002,37.45225629250001,30.631561184999992,11:3 13:18 17:17 23:18 29:30
4,76.8635708725,36.91435833250001,30.65643592499999,11:3 13:18 17:17 23:18 29:31
4,75.08291559250002,36.42442461250001,30.757377944999984,11:3 13:18 17:17 23:18 29:32
3,41.39202678250002,34.32563513250001,40.790135725,11:3 13:18 17:17 23:18 29:29
4,50.977682895,42.554315655,50.46817669499999,11:3 13:18 17:17 23:10 29:28
4,67.36316431499999,47.521624575,66.344151915,11:3 13:18 17:17 23:10 29:27
4,71.35926781500001,48.891819945,70.23107551500001,11:3 13:18 17:17 23:10 29:4
4,71.35926781500001,65.54077863750001,60.188403914999995,11:3 13:18 17:17 23:10 29:3
4,24.20333110249999,42.41718809500001,28.998869952499998,11:3 13:18 17:17 23:10 29:8
4,23.76131950249999,41.911709575,28.8002309525,11:3 13:18 17:17 23:10 29:30
4,23.39537518249999,41.454195295000005,28.6776592325,11:3 13:18 17:17 23:10 29:31
4,23.10549814249999,41.044645255000006,28.63115479249999,11:3 13:18 17:17 23:10 29:32
3,38.319498194999994,39.937254495000005,38.319498194999994,11:3 13:18 17:17 23:10 29:29
4,66.16592460250003,48.23500545500001,66.76074006250002,11:3 13:18 17:17 23:9 29:28
4,91.40670450250002,53.59718157500001,83.03158248250003,11:3 13:18 17:17 23:9 29:27
4,97.53821199250001,55.051991345000005,87.00312048250004,11:3 13:18 17:17 23:9 29:4
4,97.53821199250001,68.72534363750002,73.98484248250003,11:3 13:18 17:17 23:9 29:3
3,46.48054518250002,45.22307709500001,54.217194362500024,11:3 13:18 17:17 23:9 29:29
4,59.66104860250002,55.02731925500001,60.08634246250001,11:3 13:18 17:17 23:7 29:28
4,83.48547090250001,60.78436257500001,76.75205208250003,11:3 13:18 17:17 23:7 29:27
4,89.31347319250001,62.32378674500001,80.80820448250003,11:3 13:18 17:17 23:7 29:4
4,89.31347319250001,73.02153263750002,64.81432008250002,11:3 13:18 17:17 23:7 29:3
3,41.39202678250002,51.62052369500001,47.147929562500025,11:3 13:18 17:17 23:7 29:29
4,53.08857372250001,37.03340578250001,58.8926662825,11:3 13:18 17:17 23:8 29:28
4,75.2133669025,38.85164878250001,88.2372678625,11:3 13:18 17:17 23:8 29:27
4,80.67716295250001,39.547044312500006,95.43235323250002,11:3 13:18 17:17 23:8 29:4
4,80.67716295250001,79.92646404500002,58.536981325,11:3 13:18 17:17 23:8 29:3
4,80.67716295250001,46.94329806250001,32.43214204250002,11:3 13:18 17:17 23:8 29:8
3,36.51918102250001,37.56541054250001,36.51918102250001,11:3 13:18 17:17 23:8 29:29
4,51.655689602500004,35.96133178250001,57.30282648250001,11:3 13:18 17:17 23:30 29:28
4,73.35557550250002,37.89803494250001,86.06556510250005,11:3 13:18 17:17 23:30 29:27
4,78.72831999250002,38.618814792500004,93.13596555250001,11:3 13:18 17:17 23:30 29:4
4,78.72831999250002,78.10555260500001,60.62534666500002,11:3 13:18 17:17 23:30 29:3
4,78.72831999250002,44.55485754250001,34.780670022500004,11:3 13:18 17:17 23:30 29:30
3,35.51120418250001,36.374876382500005,35.511204182499995,11:3 13:18 17:17 23:30 29:29
4,50.30689932250002,34.98930394250001,55.79708052250004,11:3 13:18 17:17 23:31 29:28
4,71.58187794250001,37.04446726250001,83.97795618250004,11:3 13:18 17:17 23:31 29:27
4,76.8635708725,37.79063143250001,90.92367171250002,11:3 13:18 17:17 23:31 29:4
4,76.8635708725,76.38468732500002,62.79780584500001,11:3 13:18 17:17 23:31 29:3
4,76.8635708725,42.34827318250001,37.2413948825,11:3 13:18 17:17 23:31 29:31
3,34.587321182500006,35.284388382500005,34.587321182500006,11:3 13:18 17:17 23:31 29:29
4,49.04220288250002,34.117322262500004,54.375428402500006,11:3 13:18 17:17 23:32 29:28
4,69.89227422250002,36.29094574250001,81.97444110250001,11:3 13:18 17:17 23:32 29:27
4,75.08291559250002,37.06249423250001,88.79547171250002,11:3 13:18 17:17 23:32 29:4
4,75.08291559250002,74.76386820500002,65.05435886500001,11:3 13:18 17:17 23:32 29:3
4,75.08291559250002,40.32354498250001,39.81431662249999,11:3 13:18 17:17 23:32 29:32
3,33.747532022499996,34.29394654250001,33.747532022499996,11:3 13:18 17:17 23:32 29:29
4,41.4441577225,32.6734973825,41.9121486025,11:3 13:18 17:17 23:33 29:28
4,54.295376942500006,35.0840411825,55.231358702499996,11:3 13:18 17:17 23:33 29:27
4,57.534138542499996,35.906358312500004,58.5704040625,11:3 13:18 17:17 23:33 29:4
4,57.534138542499996,71.82236844500002,67.79478390249999,11:3 13:18 17:17 23:33 29:3
4,28.08516612249999,40.69366806250001,21.98946748249999,11:3 13:18 17:17 23:33 29:8
4,28.780045382499996,39.82293738250001,22.460804502499997,11:3 13:18 17:17 23:33 29:30
4,29.550991922499993,39.000170942500006,23.008208802499993,11:3 13:18 17:17 23:33 29:31
4,30.398005742499993,38.22536874250001,23.631680382499987,11:3 13:18 17:17 23:33 29:32
3,32.320235222499996,32.613201342500005,32.320235222499996,11:3 13:18 17:17 23:33 29:29
4,40.358662522500005,31.156421782500008,40.67568860250002,11:3 13:18 17:17 23:34 29:28
4,53.755713742500006,33.96183278250001,54.38976590250002,11:3 13:18 17:17 23:34 29:27
4,57.1114393425,34.868764312500005,57.81342566250001,11:3 13:18 17:17 23:34 29:4
4,57.1114393425,67.80916804500002,64.06219910250002,11:3 13:18 17:17 23:34 29:3
4,24.0371495225,37.91677806250001,20.084709282500004,11:3 13:18 17:17 23:34 29:8
4,24.5564471825,37.10245698250001,20.452575102500013,11:3 13:18 17:17 23:34 29:30
4,25.1518121225,36.33610014250001,20.89650820250001,11:3 13:18 17:17 23:34 29:31
4,25.8232443425,35.61770754250001,21.416508582499997,11:3 13:18 17:17 23:34 29:32
3,30.68890802250001,30.701258542500007,30.68890802250001,11:3 13:18 17:17 23:34 29:29
4,40.1577253725,30.74811833250001,40.36152785250001,11:3 13:18 17:17 23:35 29:28
4,53.964150592500005,33.84967973250001,54.37175555250002,11:3 13:18 17:17 23:35 29:27
4,57.4075991925,34.82007206250001,57.85887611250003,11:3 13:18 17:17 23:35 29:4
4,57.4075991925,65.52877099500002,61.87594475250001,11:3 13:18 17:17 23:35 29:3
4,21.827833572499998,36.56361381250001,19.3722721325,11:3 13:18 17:17 23:35 29:8
4,22.2154450325,35.791599932500006,19.662534552500006,11:3 13:18 17:17 23:35 29:30
4,22.679123772500002,35.06755029250001,20.028864252500004,11:3 13:18 17:17 23:35 29:31
4,23.2188697925,34.39146489250001,20.471261232499998,11:3 13:18 17:17 23:35 29:32
3,30.078596872500007,29.996804692500007,30.078596872500007,11:3 13:18 17:17 23:35 29:29
4,40.759398682500006,31.22697818250001,40.80468812250001,11:3 13:18 17:17 23:36 29:28
4,55.13894750250001,34.743150142500006,55.22952638250001,11:3 13:18 17:17 23:36 29:27
4,58.70520830250001,35.802387592500004,58.80549206250002,11:3 13:18 17:17 23:36 29:4
4,58.70520830250001,63.38669980500001,59.6981739825,11:3 13:18 17:17 23:36 29:3
4,19.9252342025,35.71966854250001,19.406089482500004,11:3 13:18 17:17 23:36 29:8
4,20.1284849825,35.006884742500006,19.587707142500005,11:3 13:18 17:17 23:36 29:30
4,20.4078030425,34.34206518250001,19.845392082500005,11:3 13:18 17:17 23:36 29:31
4,20.763188382500005,33.72520986250001,20.179144302500003,11:3 13:18 17:17 23:36 29:32
3,30.107146582500008,30.061053982500006,30.107146582500008,11:3 13:18 17:17 23:36 29:29
3,41.12051648250001,31.58889914250001,41.12051648250001,11:3 13:18 17:17 23:23 29:28
3,55.663814902500015,35.22353126250001,55.663814902500015,11:3 13:18 17:17 23:23 29:27
3,59.26516490250001,36.30815303250001,59.26516490250002,11:3 13:18 17:17 23:23 29:4
3,59.26516490250001,62.99978332500002,59.26516490250001,11:3 13:18 17:17 23:23 29:3
3,19.6367293025,35.70364518250001,19.6367293025,11:3 13:18 17:17 23:23 29:8
3,19.787305602500002,35.00778426250001,19.787305602500002,11:3 13:18 17:17 23:23 29:30
3,20.0139491825,34.35988758250001,20.013949182500003,11:3 13:18 17:17 23:23 29:31
3,20.316660042500004,33.75995514250001,20.3166600425,11:3 13:18 17:17 23:23 29:32
2,30.304514782500007,30.304514782500007,30.304514782500007,11:3 13:18 17:17 23:23 29:29
5,39.2177092125,39.584694472500004,39.23221874249998,11:3 13:19 17:15 23:22 29:28
5,53.60343203250001,42.726099592500006,53.28229016249999,11:3 13:19 17:15 23:22 29:27
5,57.171015832500004,43.705029862500005,56.7779486625,11:3 13:19 17:15 23:22 29:4
5,57.171015832500004,74.11347790500002,49.929023482499986,11:3 13:19 17:15 23:22 29:3
5,18.187191132499997,45.27306951250001,19.78766638249999,11:3 13:19 17:15 23:22 29:8
5,18.201155712499997,44.50674759250001,19.795835322499993,11:3 13:19 17:15 23:22 29:30
5,18.2911875725,43.78838991250001,19.880071542499987,11:3 13:19 17:15 23:22 29:31
5,18.4572867125,43.11799647250001,20.04037504249999,11:3 13:19 17:15 23:22 29:32
4,28.559283112499998,38.793537112500005,28.909444042499988,11:3 13:19 17:15 23:22 29:29
5,39.8475256125,40.35289451250001,40.2280983225,11:3 13:19 17:15 23:21 29:28
5,54.396998032500015,43.61275979250001,54.39662990250001,11:3 13:19 17:15 23:21 29:27
5,57.999671032500004,44.61707438250001,57.91767272250001,11:3 13:19 17:15 23:21 29:4
5,57.999671032500004,74.13284050500002,50.17606562249999,11:3 13:19 17:15 23:21 29:3
5,18.298189032499998,45.66332523250001,20.7336536225,11:3 13:19 17:15 23:21 29:8
5,18.259479132499997,44.91392619250001,20.710781202500005,11:3 13:19 17:15 23:21 29:30
5,18.296836512499997,44.212491392500006,20.7639760625,11:3 13:19 17:15 23:21 29:31
5,18.4102611725,43.55902083250001,20.893238202499994,11:3 13:19 17:15 23:21 29:32
4,29.0253499125,39.44327699250001,29.7868634625,11:3 13:19 17:15 23:21 29:29
5,40.561435852500004,41.22114071250001,41.331846862500015,11:3 13:19 17:15 23:20 29:28
5,55.274657872500015,44.59946615250001,55.61883860250001,11:3 13:19 17:15 23:20 29:27
5,58.912420072500005,45.62916506250001,59.16526574250001,11:3 13:19 17:15 23:20 29:4
5,58.912420072500005,74.25224926500002,50.530976722500014,11:3 13:19 17:15 23:20 29:3
5,18.5225624525,46.153627112500004,21.801628302500003,11:3 13:19 17:15 23:20 29:8
5,18.4311780725,45.42115095250001,21.747714522500008,11:3 13:19 17:15 23:20 29:30
5,18.4158609725,44.73663903250001,21.769868022500003,11:3 13:19 17:15 23:20 29:31
5,18.4766111525,44.10009135250001,21.868088802499997,11:3 13:19 17:15 23:20 29:32
4,29.5755105525,40.19306303250001,30.77215184250001,11:3 13:19 17:15 23:20 29:29
5,55.43164068250001,42.18943307250001,50.90865809499999,11:3 13:19 17:15 23:19 29:28
5,78.44361498250001,45.68621867250001,65.314109995,11:3 13:19 17:15 23:19 29:27
5,84.0975212725,46.741301902500005,68.88592145500002,11:3 13:19 17:15 23:19 29:4
5,84.0975212725,74.47170418500001,59.35895051499999,11:3 13:19 17:15 23:19 29:3
5,75.6950670325,46.743975152500006,31.356784154999993,11:3 13:19 17:15 23:19 29:8
5,73.8046880725,46.028421872500004,31.271829014999987,11:3 13:19 17:15 23:19 29:30
5,71.9984029525,45.36083283250001,31.262941154999986,11:3 13:19 17:15 23:19 29:31
5,70.2762116725,44.74120803250001,31.330120574999984,11:3 13:19 17:15 23:19 29:32
4,37.97506686250001,41.04289523250001,40.230502914999995,11:3 13:19 17:15 23:19 29:29
5,55.43164068250001,47.06306411250001,85.02026660250002,11:3 13:19 17:15 23:15 29:28
5,78.44361498250001,51.03369035250001,99.89955914250001,11:3 13:19 17:15 23:15 29:27
5,84.0975212725,52.190310862500006,103.57290788250002,11:3 13:19 17:15 23:15 29:4
5,84.0975212725,76.34998546500002,90.47520926250002,11:3 13:19 17:15 23:15 29:3
5,75.6950670325,50.10582891250001,65.5229559425,11:3 13:19 17:15 23:15 29:8
5,73.8046880725,49.45796715250001,65.31383536250001,11:3 13:19 17:15 23:15 29:30
5,71.9984029525,48.858069632500005,65.18078206250001,11:3 13:19 17:15 23:15 29:31
5,70.2762116725,48.30613635250001,65.1237960425,11:3 13:19 17:15 23:15 29:32
4,37.97506686250001,45.44268563250001,73.86827078250002,11:3 13:19 17:15 23:15 29:29
5,43.98756001500001,51.342238875,47.61231388499999,11:3 13:19 17:15 23:10 29:28
5,59.31484303500001,55.638630555,62.817371864999984,11:3 13:19 17:15 23:10 29:27
5,63.084189735,56.865057945,66.560527485,11:3 13:19 17:15 23:10 29:4
5,63.084189735,78.56985726750001,51.00795358499998,11:3 13:19 17:15 23:10 29:3
5,20.373713502499996,53.34565679500001,28.28355262249998,11:3 13:19 17:15 23:10 29:8
5,20.084799822499996,52.744332955000004,27.989068302499987,11:3 13:19 17:15 23:10 29:30
5,19.871953422499995,52.190973355000004,27.770651262499992,11:3 13:19 17:15 23:10 29:31
5,19.735174302499995,51.68557799500001,27.628301502499983,11:3 13:19 17:15 23:10 29:32
4,32.387573714999995,49.396094955,36.134552625,11:3 13:19 17:15 23:10 29:29
5,61.741636682500015,57.543474275,64.00087725250002,11:3 13:19 17:15 23:9 29:28
5,86.16996858250002,62.234733155,79.60080243250002,11:3 13:19 17:15 23:9 29:27
5,92.1273800725,63.545774945,83.42857245250003,11:3 13:19 17:15 23:9 29:4
5,92.1273800725,82.27496786750001,64.90039215250002,11:3 13:19 17:15 23:9 29:3
4,42.86870526250001,55.202463155000004,52.128248792500024,11:3 13:19 17:15 23:9 29:29
5,55.43164068250001,64.856333675,57.4224796525,11:3 13:19 17:15 23:7 29:28
5,78.44361498250001,69.942459755,73.41727203250001,11:3 13:19 17:15 23:7 29:27
5,84.0975212725,71.338115945,77.32965645250002,11:3 13:19 17:15 23:7 29:4
5,84.0975212725,87.09170246750001,55.8258697525,11:3 13:19 17:15 23:7 29:3
4,37.97506686250001,62.12045535500001,45.15498399250001,11:3 13:19 17:15 23:7 29:29
5,49.0930218025,41.6699778425,52.0329497525,11:3 13:19 17:15 23:8 29:28
5,70.40536698249998,42.817303602500004,80.7066340925,11:3 13:19 17:15 23:8 29:27
5,75.6950670325,43.368931152500004,87.75795148250003,11:3 13:19 17:15 23:8 29:4
5,75.6950670325,88.80419151500001,45.35267727500001,11:3 13:19 17:15 23:8 29:3
5,75.6950670325,53.720415602500005,27.712970992500015,11:3 13:19 17:15 23:8 29:8
4,33.3360771025,42.872899842500004,30.33038173250001,11:3 13:19 17:15 23:8 29:29
5,47.7186016825,40.7540675225,50.512712052499985,11:3 13:19 17:15 23:30 29:28
5,68.60603958250002,42.01985344250001,78.60453343250002,11:3 13:19 17:15 23:30 29:27
5,73.8046880725,42.5968653125,85.53116590250002,11:3 13:19 17:15 23:30 29:4
5,73.8046880725,87.13944375500002,47.510644715,11:3 13:19 17:15 23:30 29:3
5,73.8046880725,51.392293442500005,30.035255752500003,11:3 13:19 17:15 23:30 29:30
4,32.386564262499995,41.838529362500005,29.392006992499986,11:3 13:19 17:15 23:30 29:29
5,46.42827540250001,39.938203362500005,49.100343312500016,11:3 13:19 17:15 23:31 29:28
5,66.89080602250002,41.32244944250001,76.61030173250002,11:3 13:19 17:15 23:31 29:27
5,71.9984029525,41.9248456325,83.41224928250003,11:3 13:19 17:15 23:31 29:4
5,71.9984029525,85.57474215500001,49.776481114999996,11:3 13:19 17:15 23:31 29:3
5,71.9984029525,49.24602744250001,32.493512512500004,11:3 13:19 17:15 23:31 29:31
4,31.5211452625,40.9042050425,28.561501212499998,11:3 13:19 17:15 23:31 29:29
5,45.22204296250001,39.222385362500006,47.795843532500015,11:3 13:19 17:15 23:32 29:28
5,65.25966630250001,40.7250916025,74.72393899250001,11:3 13:19 17:15 23:32 29:27
5,70.2762116725,41.3528721125,81.40120162250001,11:3 13:19 17:15 23:32 29:4
5,70.2762116725,84.11008671500002,52.150186475000005,11:3 13:19 17:15 23:32 29:3
5,70.2762116725,47.281617602500006,35.0877412725,11:3 13:19 17:15 23:32 29:32
4,30.739820102499998,40.069926882500006,27.838864392499993,11:3 13:19 17:15 23:32 29:29
5,38.1501738025,38.0908878425,35.63819377249999,11:3 13:19 17:15 23:33 29:28
5,50.59819302249999,39.8305144025,48.28648663249999,11:3 13:19 17:15 23:33 29:27
5,53.75055462249999,40.5090635525,51.48176401250001,11:3 13:19 17:15 23:33 29:4
5,53.75055462249999,81.48091431500002,55.19624155249998,11:3 13:19 17:15 23:33 29:3
5,25.48238220249999,48.25160400250001,17.8560581325,11:3 13:19 17:15 23:33 29:8
5,26.119661462499995,47.285028002500006,18.231549832499997,11:3 13:19 17:15 23:33 29:30
5,26.833008002499994,46.36641624250001,18.68310881249999,11:3 13:19 17:15 23:33 29:31
5,27.622421822499994,45.49576872250001,19.210735072499993,11:3 13:19 17:15 23:33 29:32
4,29.429451302499995,38.70150904250001,26.717197632499996,11:3 13:19 17:15 23:33 29:29
5,37.2595586025,37.09435784250001,35.1224515725,11:3 13:19 17:15 23:34 29:28
5,50.2534098225,39.22885160250001,48.16561163250001,11:3 13:19 17:15 23:34 29:27
5,53.522735422500006,39.9920151525,51.44550341250002,11:3 13:19 17:15 23:34 29:4
5,53.522735422500006,77.98825951500001,52.18437455250001,11:3 13:19 17:15 23:34 29:3
5,21.8212456025,45.995259602500006,16.672017732500006,11:3 13:19 17:15 23:34 29:8
5,22.2829432625,45.085093202500005,16.944038232500013,11:3 13:19 17:15 23:34 29:30
5,22.820708202500004,44.22289104250001,17.292126012500002,11:3 13:19 17:15 23:34 29:31
5,23.434540422500003,43.408653122500006,17.7162810725,11:3 13:19 17:15 23:34 29:32
4,27.993004102500002,37.31011184250001,25.806588232500005,11:3 13:19 17:15 23:34 29:29
5,37.2047814525,37.076463592500005,35.52218942249999,11:3 13:19 17:15 23:35 29:28
5,50.6080066725,39.507107752500005,48.8614998825,11:3 13:19 17:15 23:35 29:27
5,53.965055272499995,40.33373210250001,52.204852462500014,11:3 13:19 17:15 23:35 29:4
5,53.965055272499995,76.09827166500001,50.71201880249999,11:3 13:19 17:15 23:35 29:3
5,19.9020896525,45.03250455250001,16.673479182499996,11:3 13:19 17:15 23:35 29:8
5,20.2321011125,44.16464535250001,16.867896282500002,11:3 13:19 17:15 23:35 29:30
5,20.638179852500002,43.3447503925,17.138380662499998,11:3 13:19 17:15 23:35 29:31
5,21.120325872499997,42.57281967250001,17.484932322499997,11:3 13:19 17:15 23:35 29:32
4,27.5288529525,36.99606719250001,25.9101756825,11:3 13:19 17:15 23:35 29:29
5,38.0110787625,38.101896322500004,37.214446492499995,11:3 13:19 17:15 23:36 29:28
5,51.98742758249999,40.9471510425,50.96836751250001,11:3 13:19 17:15 23:36 29:27
5,55.467288382500016,41.86262051250001,54.40056521250001,11:3 13:19 17:15 23:36 29:4
5,55.467288382500016,74.50277335500002,49.7833448325,11:3 13:19 17:15 23:36 29:3
5,18.4057142825,44.73513216250001,17.956393332500003,11:3 13:19 17:15 23:36 29:8
5,18.5513650625,43.92650304250001,18.042165672500005,11:3 13:19 17:15 23:36 29:30
5,18.7730831225,43.16583816250001,18.204005292499996,11:3 13:19 17:15 23:36 29:31
5,19.0708684625,42.45313752250001,18.4419121925,11:3 13:19 17:15 23:36 29:32
4,27.7620266625,37.606889362500006,27.1878221925,11:3 13:19 17:15 23:36 29:29
4,38.4306605625,38.61998096250001,37.940653672500005,11:3 13:19 17:15 23:23 29:28
4,52.570758982500024,41.583695842500006,51.8130348525,11:3 13:19 17:15 23:23 29:27
4,56.085708982500016,42.524549632500005,55.27061687250001,11:3 13:19 17:15 23:23 29:4
4,56.085708982500016,74.27202055500001,49.7607145725,11:3 13:19 17:15 23:23 29:3
4,18.233273382500002,44.87527248250001,18.597411972499998,11:3 13:19 17:15 23:23 29:8
4,18.326249682500002,44.083566242500005,18.6521429525,11:3 13:19 17:15 23:23 29:30
4,18.4952932625,43.33982424250001,18.782941212499992,11:3 13:19 17:15 23:23 29:31
4,18.7404041225,42.64404648250001,18.989806752499995,11:3 13:19 17:15 23:23 29:32
3,28.0178588625,38.006513842500006,27.7955692125,11:3 13:19 17:15 23:23 29:29
5,38.819511659999996,40.49490405000001,38.71286921999999,11:3 13:19 17:14 23:22 29:28
5,53.12963448000001,43.57711059000001,52.703742059999996,11:3 13:19 17:14 23:22 29:27
5,56.68101828,44.54335545000001,56.18671514999999,11:3 13:19 17:14 23:22 29:4
5,56.68101828,75.39790707750002,48.93977138249999,11:3 13:19 17:14 23:22 29:3
5,18.046393579999997,46.37215075000001,19.457188519999992,11:3 13:19 17:14 23:22 29:8
5,18.04955816,45.59737189000001,19.45690052,11:3 13:19 17:14 23:22 29:30
5,18.12879002,44.87055727000001,19.532679799999993,11:3 13:19 17:14 23:22 29:31
5,18.28408916,44.19170689000001,19.684526359999985,11:3 13:19 17:14 23:22 29:32
4,28.236685559999998,39.76294527000001,28.449293099999995,11:3 13:19 17:14 23:22 29:29
5,39.45489006,41.28223953000001,39.67178202000001,11:3 13:19 17:14 23:21 29:28
5,53.92876248000001,44.48290623000001,53.781115020000016,11:3 13:19 17:14 23:21 29:27
5,57.51523548,45.47453541000001,57.28947243000001,11:3 13:19 17:14 23:21 29:4
5,57.51523548,75.43640511750002,49.14984674249999,11:3 13:19 17:14 23:21 29:3
5,18.17375348,46.781541910000016,20.366208980000003,11:3 13:19 17:14 23:21 29:8
5,18.124243579999998,46.02368593000001,20.334879620000006,11:3 13:19 17:14 23:21 29:30
5,18.150800959999998,45.31379419000001,20.37961754,11:3 13:19 17:14 23:21 29:31
5,18.25342562,44.65186669000001,20.500422740000005,11:3 13:19 17:14 23:21 29:32
4,28.70831436,40.43182059000001,29.28974574,11:3 13:19 17:14 23:21 29:29
5,40.1743623,42.169621170000006,40.73856378000002,11:3 13:19 17:14 23:20 29:28
5,54.81198432000001,45.48874803000001,54.96635694000001,11:3 13:19 17:14 23:20 29:27
