tie1,open1,tie2,open2,cycles_overlap,exact_loss,surrogate_loss,abs_err,rel_err,max_flow_err
11,25,13,15,False,20.686408762500005,20.686408762500005,0.0,0.0,4.163336342344337e-17
11,25,13,16,False,20.565211522500004,20.565211522500004,0.0,0.0,1.3877787807814457e-17
11,25,13,18,False,20.488766602500004,20.488766602500004,0.0,0.0,0.0
11,25,13,19,False,20.470133722500005,20.470133722500005,0.0,0.0,0.0
11,9,17,15,True,13.799071632500002,15.5671136225,1.7680419899999986,0.1281276043118619,0.5100000000000002
11,9,17,14,True,13.852386350000003,15.852241160000002,1.9998548099999987,0.14436897437530669,0.5550000000000002
11,9,17,12,True,13.969802210000003,16.2978638,2.3280615899999955,0.166649574203241,0.6150000000000002
11,9,17,10,True,14.140166150000002,16.8182894,2.6781232499999987,0.1893982872329968,0.675
11,9,17,9,True,14.140166150000002,19.093285,4.953118849999999,0.3502871746666144,0.8750000000000002
11,9,17,26,True,15.934168032500004,15.786072222500005,0.14809580999999916,0.0092942292122147,0.0900000000000003
11,7,17,15,True,14.056226632500001,17.2594902225,3.203263589999997,0.2278892958792792,0.5100000000000002
11,7,17,14,True,14.073541350000001,17.63525496,3.56171361,0.25307870431630913,0.5550000000000002
11,7,17,12,True,14.14295721,18.2017272,4.05876999,0.2869817061406495,0.6150000000000002
11,7,17,10,True,14.265321150000002,18.843002400000003,4.577681250000001,0.32089577247267237,0.675
11,7,17,7,True,14.265321150000002,25.029801600000003,10.76448045,0.7545908246166613,1.0750000000000006
11,7,17,26,True,16.671323032500002,16.269952822500002,0.4013702099999996,0.02407548634367808,0.0900000000000003
11,6,17,15,True,23.4520226925,33.6878721225,10.235849430000002,0.43645913037912265,0.5100000000000005
11,6,17,14,True,23.292937410000004,34.507759140000005,11.21482173,0.4814687616507015,0.5550000000000004
11,6,17,12,True,23.127153270000004,35.66639442,12.539241149999999,0.5421869697324835,0.6150000000000004
11,6,17,10,True,23.01431721,36.89983266,13.88551545,0.6033424899508456,0.675
11,6,17,6,True,23.01431721,85.91452914,62.90021193,2.733090508662542,2.0550000000000006
11,6,17,26,True,28.419119092500004,26.776704322500006,1.6424147699999985,0.05779259957545421,0.09000000000000047
11,5,17,15,True,24.4662844725,35.132700382500005,10.666415910000005,0.43596386374028356,0.5100000000000007
11,5,17,14,True,24.296399190000006,35.97977856000001,11.68337937,0.4808687607836426,0.5550000000000002
11,5,17,12,True,24.11621505,37.17466872000001,13.058453670000006,0.5414802299169249,0.6150000000000002
11,5,17,10,True,23.98897899,38.444361840000006,14.455382850000007,0.6025843307472923,0.6750000000000007
11,5,17,5,True,23.98897899,91.35788472000002,67.36890573000002,2.808327347240718,2.115
11,5,17,26,True,29.577380872499997,27.858983782500008,1.7183970899999892,0.05809835216334838,0.09000000000000041
11,3,17,15,True,26.6467726725,38.1743215425,11.527548870000004,0.43260581728520786,0.5100000000000007
11,3,17,14,True,26.455287390000002,39.07578204000001,12.620494650000005,0.4770499924627734,0.5550000000000006
11,3,17,12,True,26.24630325,40.34318196,14.096878710000002,0.5370995898250929,0.6150000000000002
11,3,17,10,True,26.09026719,41.68538484000001,15.595117650000013,0.5977369850768482,0.6750000000000007
11,3,17,3,True,26.09026719,102.83849868000003,76.74823149000002,2.94164221972462,2.2350000000000003
11,3,17,26,True,32.045869072500004,30.17550734250001,1.8703617299999955,0.05836514296955163,0.0900000000000003
11,1,17,15,True,53.36168549250003,72.20886452250002,18.847179029999992,0.3531968463149268,0.5100000000000002
11,1,17,14,True,52.98660021000002,73.57257474000004,20.585974530000016,0.3885128400088383,0.5550000000000006
11,1,17,12,True,52.53281607000002,75.45630762000003,22.923491550000016,0.43636517637764644,0.6150000000000002
